,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text, Close/Last, Volume, Open, High, Low,Sentiment
1695,623497219,False,finalized,4,12/11/14 21:01,3,0.741,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1696,623497220,False,finalized,3,12/11/14 18:39,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1697,623497221,False,finalized,3,12/11/14 14:56,3,0.6894,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1698,623497222,False,finalized,3,12/11/14 21:19,1,0.6672,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1699,623497223,False,finalized,3,12/12/14 21:47,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,why the fuck are all my messages being sent through my email and not phone number @apple, $115.49,42068020, $115.77, $117.2, $115.29,pos
1700,623497224,False,finalized,3,12/12/14 12:14,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1701,623497225,False,finalized,3,12/12/14 20:45,3,0.6621,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1702,623497226,False,finalized,3,12/12/14 12:12,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1703,623497227,False,finalized,3,12/11/14 22:16,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"#AAPL Lawsuit: #Apple Deleted Songs From iPods Without Telling Users: According to The Guardian, Apple deleted... http://t.co/S9usqrgOAV", $115.49,42068020, $115.77, $117.2, $115.29,pos
1704,623497228,False,finalized,3,12/12/14 21:20,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"Apple Hiring Maps Engineer to Work on Improved Community Crowdsourcing, Siri/Passbook Integration http://t.co/0zAAAPH873 #AAPL", $115.49,42068020, $115.77, $117.2, $115.29,pos
1705,623497229,False,finalized,4,12/12/14 21:23,3,0.7451,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1706,623497230,False,finalized,4,12/12/14 3:45,3,0.7263,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1707,623497231,False,finalized,6,12/12/14 0:38,3,0.5055,12/04/2014,5.41e+17,#AAPL OR @Apple,,"@w__w if @Apple and @Android @minuum customers equally important, then treat them that way. Both is key, not focusing on just one market.", $115.49,42068020, $115.77, $117.2, $115.29,pos
1708,623497232,False,finalized,3,12/11/14 23:40,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,Can someone @apple tell me why I now have to reset my AppleTV every other day? Interesting that there's a IR remote code to reset the box., $115.49,42068020, $115.77, $117.2, $115.29,neg
1709,623497233,False,finalized,3,12/12/14 22:06,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1710,623497234,False,finalized,4,12/12/14 9:29,1,0.7364,12/04/2014,5.41e+17,#AAPL OR @Apple,,#AAPL:Apple deleted music from customers' iPods...http://t.co/ieyvCmYgaV, $115.49,42068020, $115.77, $117.2, $115.29,pos
1711,623497235,False,finalized,3,12/12/14 11:16,1,0.6731,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1712,623497236,False,finalized,3,12/11/14 22:27,3,0.6464,12/04/2014,5.41e+17,#AAPL OR @Apple,,@apple is there no way to tag a photo on iphone? I'd like to see only my cat photos #apple #ios, $115.49,42068020, $115.77, $117.2, $115.29,neg
1713,623497237,False,finalized,3,12/12/14 6:55,1,0.7044,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1714,623497238,False,finalized,3,12/11/14 20:08,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1715,623497239,False,finalized,3,12/12/14 9:39,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1716,623497240,False,finalized,3,12/12/14 3:11,5,0.6826,12/04/2014,5.41e+17,#AAPL OR @Apple,,".@Apple rules, .@Windows &amp; .@BillGates blow!", $115.49,42068020, $115.77, $117.2, $115.29,pos
1717,623497241,False,finalized,3,12/11/14 20:48,3,0.6681,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1718,623497242,False,finalized,3,12/12/14 1:51,1,0.6765,12/04/2014,5.41e+17,#AAPL OR @Apple,,@Apple tree who knows. Maybe the cop didn't get a cig deal.  Senseless., $115.49,42068020, $115.77, $117.2, $115.29,neg
1719,623497243,False,finalized,3,12/12/14 21:40,3,0.6884,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1720,623497244,False,finalized,3,12/12/14 21:31,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,@apple is this how you train your employees to deal with issues?? To hang up on the customer? After 15 fucking minutes of me waiting on hold, $115.49,42068020, $115.77, $117.2, $115.29,pos
1721,623497245,False,finalized,6,12/12/14 9:35,5,0.6345,12/04/2014,5.41e+17,#AAPL OR @Apple,,@OneRepublic @Apple I spy a pair of M50s @USAudioTechnica Keep up the good work!, $115.49,42068020, $115.77, $117.2, $115.29,pos
1722,623497246,False,finalized,4,12/11/14 14:45,3,0.745,12/04/2014,5.41e+17,#AAPL OR @Apple,,"#Sketchy #Rumor Claims @Apple [#Apple] Planning New 4. (#Thursday, 4 #December) http://t.co/pTG4CIZBPn", $115.49,42068020, $115.77, $117.2, $115.29,pos
1723,623497247,False,finalized,3,12/12/14 1:46,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"#IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) http://t.co/uD0odP62od", $115.49,42068020, $115.77, $117.2, $115.29,pos
1724,623497248,False,finalized,3,12/12/14 2:33,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @theiphonews: #IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) http://t.co/uD0odP62od", $115.49,42068020, $115.77, $117.2, $115.29,pos
1725,623497249,False,finalized,3,12/12/14 2:11,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,Finally got my iPhone 6 in the mail and it comes out of the box with a busted screen.  Thanks @apple, $115.49,42068020, $115.77, $117.2, $115.29,neg
1726,623497250,False,finalized,3,12/12/14 1:40,3,0.6774,12/04/2014,5.41e+17,#AAPL OR @Apple,,"Did @apple delete #music from sites other than @itunes?  Good thing #throwbackPOP CD is on it, but still...#lawsuit  http://t.co/5d5HxlfrZj", $115.49,42068020, $115.77, $117.2, $115.29,pos
1727,623497251,False,finalized,3,12/12/14 11:14,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,iTunes is pissing me tf off @apple, $115.49,42068020, $115.77, $117.2, $115.29,pos
1728,623497252,False,finalized,4,12/12/14 21:20,3,0.7481,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1729,623497253,False,finalized,4,12/11/14 22:16,3,0.769,12/04/2014,5.41e+17,#AAPL OR @Apple,,"Join @Apple on December 11 for the Hour of Code, a free one-hour introduction to the basics of computer programming. http://t.co/uAj8VSQg4v", $115.49,42068020, $115.77, $117.2, $115.29,pos
1730,623497254,False,finalized,3,12/11/14 22:20,5,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @JPDesloges: Kantar Worldpanel: iPhone sales in October were 'huge' $AAPL #aapl
http://t.co/g2sWiE0bJS", $115.49,42068020, $115.77, $117.2, $115.29,pos
1731,623497255,False,finalized,3,12/12/14 11:16,3,0.6731,12/04/2014,5.41e+17,#AAPL OR @Apple,,"Puzzle Game 'God of Light' Named App of the Week, Available for Free [iOS Blog] http://t.co/0NzI3m6jtF #AAPL", $115.49,42068020, $115.77, $117.2, $115.29,pos
1732,623497256,False,finalized,3,12/11/14 20:12,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,Bring back the tap to tweet @apple @twitter, $115.49,42068020, $115.77, $117.2, $115.29,pos
1733,623497257,False,finalized,3,12/12/14 0:38,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,#Apple planning to spend $161 million on its own auditorium at ... - http://t.co/eJU1Q6Qklb #AAPL #WWDC http://t.co/QYhVucuSyP, $115.49,42068020, $115.77, $117.2, $115.29,pos
1734,623497258,False,finalized,6,12/12/14 15:04,not_relevant,0.5152,12/04/2014,5.41e+17,#AAPL OR @Apple,,#AndroidAuto vs. #CarPlay video: Which dashboard interface is the best? | BGR #aapl #goog http://t.co/38d9apXDi8, $115.49,42068020, $115.77, $117.2, $115.29,pos
1735,623497259,False,finalized,3,12/12/14 0:40,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"@morrisjordan42 I would say it had a good life but fuck man, little guy was only like 3 mths old, fck u @apple and ur piece of shit chargers", $115.49,42068020, $115.77, $117.2, $115.29,pos
1736,623497260,False,finalized,3,12/11/14 22:16,5,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,Dash now accepts #ApplePay. @apple Thanks @braintree for making this happen #mobilepayments #paywithdash http://t.co/OxWmavCScN, $115.49,42068020, $115.77, $117.2, $115.29,pos
1737,623497261,False,finalized,3,12/11/14 19:05,3,0.6833,12/04/2014,5.41e+17,#AAPL OR @Apple,,#Intel's Keys To 2015 Earnings Growth #INTC  #AAPL http://t.co/S42SOOtC3f, $115.49,42068020, $115.77, $117.2, $115.29,pos
1738,623497262,False,finalized,3,12/12/14 13:02,not_relevant,0.6912,12/04/2014,5.41e+17,#AAPL OR @Apple,,#AAPL:Avago Technologies (AVGO) Stock Skyrocketed to Close Higher Today on P...http://t.co/qr6aJDksii, $115.49,42068020, $115.77, $117.2, $115.29,pos
1739,623497263,False,finalized,6,12/12/14 6:10,3,0.4812,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1740,623497264,False,finalized,3,12/12/14 11:14,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,@apple pls make better chargers :), $115.49,42068020, $115.77, $117.2, $115.29,pos
1741,623497265,False,finalized,3,12/12/14 20:45,3,0.6621,12/04/2014,5.41e+17,#AAPL OR @Apple,,@elubow @Apple probably thanks shipping carrier, $115.49,42068020, $115.77, $117.2, $115.29,pos
1742,623497266,False,finalized,3,12/12/14 12:14,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,. @mattz62 We'll find out when I go to the @Apple store and see what they say., $115.49,42068020, $115.77, $117.2, $115.29,pos
1743,623497267,False,finalized,4,12/12/14 8:35,3,0.7244,12/04/2014,5.41e+17,#AAPL OR @Apple,,@elubow @Apple a drink says you have a new one in under 15 min, $115.49,42068020, $115.77, $117.2, $115.29,neg
1744,623497268,False,finalized,3,12/12/14 21:21,3,0.6699,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1745,623497269,False,finalized,4,12/12/14 3:09,5,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,Yay @Apple customer support was super nice and helpful and now my iMessages is verified., $115.49,42068020, $115.77, $117.2, $115.29,pos
1746,623497270,False,finalized,4,12/12/14 21:49,3,0.7653,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1747,623497271,False,finalized,3,12/11/14 22:25,3,0.6587,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1748,623497272,False,finalized,3,12/12/14 21:21,1,0.6979,12/04/2014,5.41e+17,#AAPL OR @Apple,,"Waited until I finished #dissertating to install #yosemite on my aging MacBook. Yikes @apple, those icons sure are #ugly!", $115.49,42068020, $115.77, $117.2, $115.29,pos
1749,623497273,False,finalized,3,12/12/14 0:31,3,0.6737,12/04/2014,5.41e+17,#AAPL OR @Apple,,"How Competition Between Wireless Carriers Benefits Apple, Inc. http://t.co/bPHgaC0KVV #AAPL", $115.49,42068020, $115.77, $117.2, $115.29,pos
1750,623497274,False,finalized,3,12/12/14 12:14,3,0.6474,12/04/2014,5.41e+17,#AAPL OR @Apple,,Apple Seeds Second OS X 10.10.2 Yosemite Beta to Developers [Mac Blog] http://t.co/pEB4j97qLt #AAPL, $115.49,42068020, $115.77, $117.2, $115.29,pos
1751,623497275,False,finalized,4,12/12/14 20:00,3,0.7227,12/04/2014,5.41e+17,#AAPL OR @Apple,,Who's Buying All Those New #iPhones Anyway? #AAPL http://t.co/YC6ZiScTJL, $115.49,42068020, $115.77, $117.2, $115.29,pos
1752,623497276,False,finalized,3,12/12/14 3:52,1,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,Thought this just happened to me. Why I HATE @apple to this day. http://t.co/19G2JYZOGI via @rollingstone, $115.49,42068020, $115.77, $117.2, $115.29,pos
1753,623497277,False,finalized,3,12/11/14 14:12,3,1.0,12/04/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115.49,42068020, $115.77, $117.2, $115.29,pos
1754,623497278,False,finalized,6,12/12/14 2:53,5,0.5126,12/04/2014,5.41e+17,#AAPL OR @Apple,,'They certainly do not have the design of @apple or platform of @Android. Not surprised tablets/phones failed.' @BradStone #leadinginlocal, $115.49,42068020, $115.77, $117.2, $115.29,pos
1755,623497279,False,finalized,3,12/12/14 11:30,3,0.6614,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1756,623497280,False,finalized,3,12/12/14 9:11,5,0.6515,12/05/2014,5.41e+17,#AAPL OR @Apple,,Cool piece .@apple:  http://t.co/KNHGEp26rv .@DawnC331, $115,38230970, $115.99, $116.08, $114.64,pos
1757,623497281,False,finalized,3,12/12/14 2:56,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"#mkt Final #AAPL #PutCallRatios for Thursday, December 4, 2014:  http://t.co/pSiLO8mepA", $115,38230970, $115.99, $116.08, $114.64,pos
1758,623497282,False,finalized,3,12/12/14 14:27,3,0.6772,12/05/2014,5.41e+17,#AAPL OR @Apple,,"Final #AAPL #PutCallRatios for Thursday, December 4, 2014 http://t.co/9wikbHBarU via Hamzei  $$", $115,38230970, $115.99, $116.08, $114.64,pos
1759,623497283,False,finalized,3,12/12/14 21:42,3,0.6825,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1760,623497284,False,finalized,3,12/12/14 21:13,1,0.6879,12/05/2014,5.41e+17,#AAPL OR @Apple,,Whoever works on the @apple iTunesConnect backend needs a good slap across the back of the head. Bad #UX and vague error messages ahoy., $115,38230970, $115.99, $116.08, $114.64,pos
1761,623497285,False,finalized,3,12/12/14 21:09,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"Torn between a @googlenexus, @samsungmobile Note 4, or an @apple iPhone...

Lol jk Apple, I have a soul.
Just need to save money for Android", $115,38230970, $115.99, $116.08, $114.64,neg
1762,623497286,False,finalized,3,12/11/14 18:41,3,0.6861,12/05/2014,5.41e+17,#AAPL OR @Apple,,Is Apple (AAPL) Stock All It Is Hyped To Be Or Just Another Dot Com Disaster ... http://t.co/NtpFZRyuUq #AAPL, $115,38230970, $115.99, $116.08, $114.64,neg
1763,623497287,False,finalized,3,12/12/14 11:20,1,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,@apple please work on being able to still use your phone when someone calls you so I can successfully ignore my moms call while on Twitter, $115,38230970, $115.99, $116.08, $114.64,pos
1764,623497288,False,finalized,3,12/12/14 19:18,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"Steve Wozniak on @Apple, the Computer Revolution, and Working With Steve Jobs http://t.co/01201wlyzu via @BW", $115,38230970, $115.99, $116.08, $114.64,pos
1765,623497289,False,finalized,6,12/11/14 20:17,3,0.6647,12/05/2014,5.41e+17,#AAPL OR @Apple,,Can someone please invent a case for the iPhone that adds storage? #desperate @OtterBox @apple, $115,38230970, $115.99, $116.08, $114.64,neg
1766,623497290,False,finalized,3,12/12/14 2:50,5,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,At the Genius Bar@apple store.  Very helpful #AAPL staff and whoever helped me was genius. Comp wking again. http://t.co/GBPQdl8eCN, $115,38230970, $115.99, $116.08, $114.64,pos
1767,623497291,False,finalized,4,12/12/14 2:08,3,0.7325,12/05/2014,5.41e+17,#AAPL OR @Apple,,"#Atari, @Apple, #PowerPoint and @Starbucks are some of the @disruptive #innovation included in @BW list.", $115,38230970, $115.99, $116.08, $114.64,pos
1768,623497292,False,finalized,3,12/12/14 9:14,1,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,My Iphone just autocorrected believe to beiber. @apple how hard do you guys need to give it up?, $115,38230970, $115.99, $116.08, $114.64,neg
1769,623497293,False,finalized,3,12/12/14 0:42,3,0.6656,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1770,623497294,False,finalized,3,12/12/14 7:00,1,0.7044,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1771,623497295,False,finalized,3,12/11/14 19:08,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1772,623497296,False,finalized,3,12/11/14 18:44,3,0.676,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1773,623497297,False,finalized,3,12/11/14 21:56,not_relevant,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,'Could Falling Oil Prices Spark A Financial Crisis?' #FB #AAPL #TSLA #GPRO #BABA #TWTR http://t.co/fCc2aRckAS, $115,38230970, $115.99, $116.08, $114.64,pos
1774,623497298,False,finalized,3,12/12/14 14:02,3,0.6797,12/05/2014,5.41e+17,#AAPL OR @Apple,,"Final #AAPL #PutCallRatios for Thursday, December 4, 2014 http://t.co/FxKcb7GTqq", $115,38230970, $115.99, $116.08, $114.64,pos
1775,623497299,False,finalized,3,12/12/14 22:03,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"In other news, @uber raised at $40 bill pre, @apple has $164.5 bill in cash. Good times in the Valley! No, wait... http://t.co/uUP9bDOBe4", $115,38230970, $115.99, $116.08, $114.64,neg
1776,623497300,False,finalized,6,12/12/14 9:26,5,0.6357,12/05/2014,5.41e+17,#AAPL OR @Apple,,@AngelaYake @googledrive @HuluPlus @Apple @google @YouTube Love it! Some great dance moves too :), $115,38230970, $115.99, $116.08, $114.64,pos
1777,623497301,False,finalized,3,12/12/14 2:36,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,RT @MissionIR: Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww, $115,38230970, $115.99, $116.08, $114.64,pos
1778,623497302,False,finalized,3,12/12/14 1:31,1,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,WHAT THE ACTUAL FUCK @apple, $115,38230970, $115.99, $116.08, $114.64,pos
1779,623497303,False,finalized,3,12/12/14 6:47,1,0.7044,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1780,623497304,False,finalized,3,12/12/14 3:31,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"Apple Campus 2 Event Space Costing Apple $161 Million, Fitness Center Priced at $74 Million [iOS Blog] http://t.co/zFCTltByvC #AAPL", $115,38230970, $115.99, $116.08, $114.64,pos
1781,623497305,False,finalized,4,12/12/14 21:17,3,0.7319,12/05/2014,5.41e+17,#AAPL OR @Apple,,So this is the surprise explanation behind the bending iPhone 6?! @apple http://t.co/fT0Bxy60YI, $115,38230970, $115.99, $116.08, $114.64,pos
1782,623497306,False,finalized,3,12/12/14 16:17,1,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"Ugh so annoyed, 3 chargers in the last 4 weeks I hate you @apple", $115,38230970, $115.99, $116.08, $114.64,neg
1783,623497307,False,finalized,6,12/11/14 9:47,3,0.6537,12/05/2014,5.41e+17,#AAPL OR @Apple,,RT @sharksbeauty: So this is the surprise explanation behind the bending iPhone 6?! @apple http://t.co/fT0Bxy60YI, $115,38230970, $115.99, $116.08, $114.64,pos
1784,623497308,False,finalized,3,12/12/14 9:30,1,0.6581,12/05/2014,5.41e+17,#AAPL OR @Apple,,"The Slow Food Movement is a Metaphor for the platform strategy of Apple on iPhone, iPad and Apple Watch. #AAPL", $115,38230970, $115.99, $116.08, $114.64,pos
1785,623497309,False,finalized,3,12/12/14 8:40,1,0.7079,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1786,623497310,False,finalized,3,12/12/14 9:31,1,0.6838,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1787,623497311,False,finalized,3,12/12/14 12:17,3,0.6474,12/05/2014,5.41e+17,#AAPL OR @Apple,,Apple Questions Plaintiff iPod Purchase Dates in Ongoing Class-Action Lawsuit [iOS Blog] http://t.co/Nw1NTyA2Gj #AAPL, $115,38230970, $115.99, $116.08, $114.64,pos
1788,623497312,False,finalized,3,12/12/14 9:14,1,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,It is such fucking horseshit that I have to install Chrome just to watch @netflix on my Mac. Hey @Apple when are you going to fix this?!??, $115,38230970, $115.99, $116.08, $114.64,neg
1789,623497313,False,finalized,3,12/12/14 21:09,1,0.7024,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1790,623497314,False,finalized,3,12/12/14 1:20,3,0.6759,12/05/2014,5.41e+17,#AAPL OR @Apple,,#AAPL:Apple says plaintiffs' iPods not covered by suit...http://t.co/8V0eYzQFDQ, $115,38230970, $115.99, $116.08, $114.64,pos
1791,623497315,False,finalized,3,12/11/14 18:42,3,1.0,12/05/2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET", $115,38230970, $115.99, $116.08, $114.64,pos
1792,623497316,False,finalized,4,12/12/14 2:26,3,0.7279,12/05/2014,5.41e+17,#AAPL OR @Apple,,Apple Inc. Patent To Protect Falling iPhones Is Approved http://t.co/iZrysIG6dU #AAPL, $115,38230970, $115.99, $116.08, $114.64,pos
1793,623497317,False,finalized,4,12/12/14 2:32,1,0.7258,12/05/2014,5.41e+17,#AAPL OR @Apple,,How long is this @apple iOS 8.1.1 update going to take?!, $115,38230970, $115.99, $116.08, $114.64,neg
